,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
372,702.161234960234,497.7147363808607,499.69121522747133,493.2423232828013,500.89854293896894,502.08572564388425,705.7749958527102,570.5354497153567,618.9066328512528,698.2355855674588,597.1541698378413,442.6653493093604,
419,701.1347021709015,497.11198038344537,498.52513896934977,492.58562602641126,506.93372532638364,501.51392907616844,704.0439372976011,570.0805674671609,619.5024405395042,699.9668161166513,597.6302903151604,441.1838522875711,
425,701.0078978705229,496.6949050124532,498.4972017475106,492.21366984916125,508.38325642209054,500.616858396818,703.9146352638053,569.9214607725202,619.5121318577884,699.9880149014595,597.5585318381399,441.10803362822804,
432,701.2436693661119,496.3062431188171,498.7271823306197,492.3858120747541,507.75674993396564,500.8977171871663,703.9378821248442,570.3712489141263,619.5905205065002,699.9583038260758,597.203231562363,440.88428215845147,
454,701.1591994391131,497.10313201658835,498.6672217391652,492.0719962023629,508.36548972001714,500.52116175269794,704.9653298268013,571.0702638036502,620.1242591797526,699.2136755088127,596.731391782362,440.4506586718026,
482,701.405288986057,495.6720178838552,498.89042375253763,492.52338862945123,508.2461711177459,500.7728868694105,703.2452347730692,570.0933671585682,619.5282423684238,700.6775784469988,597.4699148885996,441.0058213854572,
489,701.1355039325921,496.5315674844534,498.60337451870043,492.45975423732375,508.026552081829,500.8512322548153,703.1782556388101,570.2048197459093,619.6115243133378,700.8230679465865,597.3590407540867,440.9074093171505,
493,701.0538601395898,497.0659478292682,498.4972161843832,492.06245745552974,508.31172978045623,500.52019991544194,703.2206778373161,569.9123279890592,619.8162928992668,701.0277178039113,597.2063290089224,441.0289212625061,
497,700.9310541218546,497.1520844051467,498.4901735833713,492.0661391040787,508.3759987095424,500.37620495160894,703.9658542297387,570.6900367274169,619.9502740585721,700.0599038117537,596.8279465028792,440.4382738832772,
507,700.5343180016157,496.4596251173351,498.6465012021143,494.5908441377536,508.1714354144293,500.84659394684394,703.2723589213858,570.749381870363,620.525698505425,700.8341503574327,597.2865928685163,439.65064711230264,
515,700.2211724106008,495.64068651388624,498.6377200010768,495.1334051627044,508.79688587162093,500.32923408710604,702.7088964739238,570.3627909840213,620.2105177966786,700.9872676224273,597.3611658561385,439.68626859783876,
544,700.5096627964462,495.6900767894003,498.63475760451377,494.67487744143904,508.39645509912503,500.640770975791,703.0552411853888,570.7249563594804,620.2206294981663,700.6155882879027,597.2441362649628,439.4327389252215,
555,700.2927502516508,496.086580749605,498.63409009886675,494.7971528981003,508.3753735085981,500.37785486325447,703.4167154346571,570.7725213648648,620.5125260043743,700.381589186331,596.9390460235379,439.3671358874751,
810,700.6211486404238,496.71553081904614,498.3051397339034,493.8639537541002,507.5852009213903,501.3815977882789,704.5388604065331,569.0473973193853,619.5008151340153,699.034154207333,598.8572138225871,440.8979276229006,
812,700.3122760610632,496.0625429259811,498.42987852443144,494.64921114882986,508.4227539272431,500.8243599854601,704.2004631992376,568.8630566227646,619.4187886671932,699.2059099068927,598.971436151245,440.9919448223739,
818,700.274384886347,496.19654218731273,498.58454369736376,494.70062804048337,508.4299098971992,500.5184508363573,705.2333700196709,569.712510565757,619.7442525274073,698.0483455133344,598.4638005087136,440.38409925090536,
832,700.2188112672845,496.0676049926453,498.5190129039898,494.8054550511375,508.5427856713236,500.548992927166,704.7493551297023,569.2002268472385,619.6599592608178,698.6427183180305,598.6268834146986,440.7056746708658,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,679.9575465083925,496.4290369336191,543.4819899496363,643.2898582038604,460.9581538094938,422.41710316296036,549.1134478129924,647.9002429830815,692.7287183728305,643.9779741691272,742.5446948672295,692.9123480148739,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,680.3876137229141,496.53046623791664,543.6155583470218,643.7123139756333,461.0438770435729,422.5681523090154,548.8900990775827,647.2712218057511,693.5604136402083,645.2785707737728,744.058533751198,693.5598277023415,
4,682.0986351322354,497.2061725760748,544.4559974094819,642.8649413266321,460.9947473083529,422.94036217325316,547.9929760969636,646.0788613265321,692.7633819041572,646.0713351628248,745.2885924579493,694.165951458356,
5,682.8261119104671,498.65809713412904,543.4424408838121,642.5221968549959,460.9199843297543,420.3032949220229,547.7124870275659,643.9979671667063,698.0418210820351,646.9568043872395,747.1771691879146,688.965919080304,
6,683.94104526565,503.437584673944,540.6364560169566,642.0660623215409,459.3246923425413,412.5145903702259,548.4667992519783,642.8991096417654,697.7320373184766,647.6480533352271,743.8295508729165,695.2514425718344,
7,654.4876284840232,513.9965623219346,546.6849515830136,663.2585528884122,453.4718964091549,414.83649439859784,544.1311484220054,644.1771624508872,698.0706381403123,650.1696641472677,743.3748979304695,693.8105440038612,
8,654.3418421580787,513.5130647273833,548.4187517198304,662.4095965700299,451.8396650411609,415.3801610813828,541.0317129403263,665.5707278468185,688.1556333647029,649.9962082299539,731.1895812395262,701.6937345191869,
11,651.7628593374534,516.0990076429122,548.1366432091611,663.1125910338064,449.3809456319006,416.9502607218589,541.3329548704061,665.6745495171261,688.0937593330274,649.9461608483812,731.1064574427014,701.6814374942062,
12,650.9899002070773,515.8396351672146,547.7024321135071,662.3442896264411,449.1865565617252,418.35293816745923,542.816185649182,669.0983071554044,694.7795256841998,661.7659073376818,715.2577141490857,696.8875886003342,
13,651.1765621254359,517.215510869739,547.9086712447212,660.4042130429112,448.91651980906164,415.61073867720256,548.2584794974366,670.9595252174114,694.1802492215676,665.2777533341837,707.5740971408209,698.9233115292003,
14,651.9546410316041,519.9616181407665,554.5294342824595,658.5220446978448,449.6607127403707,418.71890392809877,547.820144862543,670.984968454839,693.7718869946135,665.1067728796386,707.4466003134627,698.2733935317895,
15,651.6221893539208,520.6648779338728,554.366881845316,658.1368773931694,449.404059089662,418.0596143603775,548.6646135458965,675.1590760178194,690.3153298155084,662.283314887771,702.2623779132432,701.9046811669081,
19,651.6228334369115,520.3371426796823,554.9563644349007,657.9738019853656,449.0909056217377,418.6245441530459,546.0767357522191,670.4054356053146,694.2828668154016,677.1196235223568,700.4515437949806,699.3557862703278,
24,649.6828042255866,520.7839801303468,555.6913484626435,658.0356267011174,449.3280584683594,418.47467677388454,546.2056722852733,676.1361230530576,689.4726106801432,680.4585128644304,689.0398307080474,706.0312938275285,
27,649.6351334712505,522.5369451548521,554.9000087579064,657.8130356550961,449.48258851814904,415.7933649287769,547.0630556523435,674.3935738637947,692.0562870556554,679.9216050550987,691.0496886502704,703.8401518484669,
35,649.9355610710526,522.4112610693138,555.3205977795523,658.5306146644584,448.9943222412288,415.1313765501583,544.6826774548133,672.2591407781147,691.8029600961887,679.8544584975244,696.8417381911705,703.0626540590612,
36,649.0996205687051,522.9099093215156,555.3449222654598,658.75567064116,449.00971636089986,414.7688446930492,543.6541844612856,671.3781534256262,692.9414947293948,683.1534478853769,695.8935655064939,702.2902651546663,
39,649.2947298039431,522.8682231219849,555.1556440151323,659.3021821187211,449.09731122883124,414.57780490331885,541.7394688534284,670.6066697073877,692.5759162318698,681.2097876195229,700.626407719553,701.6775035170994,
40,649.3083343950467,523.0165108597754,555.0530870145758,659.190393342464,448.99062257543517,414.46645400595975,541.9426591713768,670.3636477148032,693.8606859711884,682.1997869193353,700.169754285428,700.4081298821869,
55,645.072066143408,526.019840227696,555.3217516163999,667.7865591755746,442.2030935277234,413.61920615309225,537.8538864723959,671.7788287080941,692.8697206722322,681.3520125013151,702.5141791889026,700.9557601591329,
57,645.2893408640642,526.0750644392763,555.127392239636,667.9830069587206,442.1491296227102,413.5167322209421,536.9040276682372,670.591027461977,694.0343149755458,681.2628019666714,705.183574904061,699.3100112176255,
60,645.30677841883,526.1014612510428,555.1374052912473,667.7649349247155,442.1060066321583,413.5888196565313,537.2035348979457,670.3682520270269,694.8169946112437,682.1828965510196,704.2737093747936,698.6094549816746,
62,638.1081376918979,518.5535244073047,575.8350996679287,671.3579561360198,443.0372170364416,404.6293114212372,537.331056777369,670.3401835781219,696.3198797919171,683.5986857424444,703.2582507105334,697.4488295320677,
63,639.1688137782255,517.1409009367659,575.6927980708197,673.6767007064569,441.5188853783642,406.9604885930489,527.322103338085,668.9928622946891,701.4512541086652,681.2517604386047,716.4765454932641,688.0770897517609,
66,640.3367596865171,516.9795899568379,575.2525576227902,674.4891230388956,439.8143448092374,407.4320343373782,518.1132891507968,682.4963753482235,698.0813582800929,686.0082585891911,706.0362938424182,691.6262604543032,
67,641.0615911800151,517.2140993759824,575.531311324522,675.9769830820684,438.6225467468876,406.01840894447895,513.4648689152052,683.9068578697114,697.6932352237374,679.6053823050465,713.3555088730801,690.1838010015631,
69,640.7019662803971,517.8156958684577,575.8796547953369,675.358731423855,438.1248165090518,405.73614875685377,518.7217534071976,689.3228510923952,691.2363529315821,675.089779346689,704.6257362559298,699.1358595764257,
78,640.6577685789066,517.6741238465013,575.7360540321939,675.4880582942473,438.075815335388,405.6609986672797,518.5619068722539,689.4670249974242,691.3241322745868,674.8253009422169,704.2607933422582,698.7484330306593,
81,677.2830173745164,504.031121226291,570.1273732892938,664.6874901345523,440.9380467292944,401.97591314500016,518.0271829376499,689.3742992407659,691.7415809093152,675.207853727644,704.5288744180195,698.5216216667765,
85,677.2945983041793,504.0276478078857,570.1110232268976,664.7520069027431,440.9511843929533,401.97690960494566,518.0005954671129,689.554799980168,691.8115276830436,675.1524875280223,704.5317059921149,698.4694056650624,
86,677.432834102865,503.73755013001585,569.7103145199119,665.7589995498022,441.17545045433087,402.2298684497644,510.1549141944476,686.8761672538263,699.1600740021925,683.4197003886425,709.1864254928829,689.4160502203835,
93,671.5393712970534,505.51080551781786,571.1702517369854,669.0101001023005,440.6359237555812,401.5603331196442,508.88706551048324,687.0754326819724,698.0775535138174,684.3102742542059,709.337592079567,690.5170198421262,
96,669.8594223945541,505.72644394165076,572.4521394686877,671.5938883288644,437.70951593334354,402.70212573164866,508.62832308864085,687.472899111358,699.0100364342873,684.955343411563,708.2370986513864,689.6300298102158,
100,671.0858250188278,511.5346583648777,571.4330206609012,670.66581108591,435.7484004804322,401.7956552607427,508.28321052612137,687.2880858778252,698.8134491079455,685.0950803656381,708.5182985227101,689.7920732540505,
108,670.9947844674064,511.69870842355886,571.7776830617627,670.281340835007,435.80054024200854,401.99165616651015,508.3004088427328,688.3453293566267,697.4447604616034,685.4926760445364,706.7063883835533,691.6220941660254,
160,682.1934811599708,511.84135426287503,574.8650953264771,665.9321308931125,437.0910015831552,401.531862100948,507.09904758422897,687.6190706129624,696.1804647566876,685.9763104005776,707.9066723757167,692.2167647506838,
163,668.314725094823,489.0759615581582,641.2005906234128,672.3495899021808,442.29389651631254,370.22318770442024,507.7137107666551,689.0482432955762,696.5357617626901,684.1967655157711,707.1030170761485,691.8265704478624,
166,668.4754879501439,489.25276199895495,641.1795138026204,672.0338820418029,442.2667143251118,370.3458753287957,508.35560816466494,690.3647125646237,698.7989803706988,684.0010394044248,705.1211962349226,689.7808131471066,
168,668.418074341723,489.1687531852811,641.1185182490868,672.0764740324183,442.2360280253569,370.3077761558245,508.3128052496943,690.2355569918673,698.7434678082496,683.947374641948,705.0086892956725,689.7054331917088,
173,668.3536615168849,489.1643801965875,641.1557072558672,672.1149591614624,442.14101608967627,370.1756292770231,508.40044834711506,688.8655308875701,696.8355351189172,685.0028456228254,706.3507536231974,691.5300361574729,
178,668.4238866595481,489.2288980836511,641.0987615823685,671.9456965664612,442.10327215226835,370.22981463778893,508.7539888573678,689.6976395320255,698.2808516848338,684.8046234225835,704.9881136053777,690.1229995175643,
184,668.4536231783843,489.256951110604,641.0857972794543,671.9037047017124,442.0988328621625,370.2528982679558,508.8877450287527,689.9926499670499,698.7646961302787,684.7606002965821,704.579041210496,689.6988421953329,
186,668.4634376794114,489.2665509792468,641.0866775884731,671.9035822108938,442.1027099047952,370.2605796563602,508.9244782033168,690.0635120326959,698.86504520345,684.7645148867663,704.5217657315134,689.6382721634271,
190,668.1319712078495,489.9398778900645,640.8827506993383,672.2396834425284,441.28795433522515,369.8862697821555,508.6872718218632,689.5843848482672,695.9297228395811,684.9502301464548,705.0220137894669,693.3021600639375,
195,668.2774477183414,490.1411800825008,640.8885039491812,671.8187525882564,441.2253847547683,369.9878354400796,509.13680132537723,690.6387219669875,697.8087579700309,684.696450000957,703.1801793165818,691.445805918857,
214,668.5607818782852,490.14476848809795,640.3811130254101,672.1076182164115,441.0074728546708,369.56316232958875,509.1932430894596,689.3403668462521,696.4085766501182,684.3240185009722,705.349844789156,692.7876514413741,
217,668.5803933392649,490.1678220345622,640.3933705003544,672.1154179771169,441.02174994232206,369.5822003260402,509.2631723004676,689.4630438807113,696.5593718043581,684.3563353353051,705.2956269725723,692.7361735434419,
219,668.6014368528204,490.1880811541368,640.4086669966046,672.1582718606733,441.0449134330819,369.59563241547875,509.31571488308157,689.518497666,696.5689782310245,684.4194912584029,705.4231710520756,692.8537200883851,
221,668.6179552205167,490.21831812717187,640.4014085711557,672.067542508147,441.03352089019126,369.6425081437125,509.49040130761523,690.0060771175263,697.3707201078395,684.3378940279858,704.6263275559551,692.099489387821,
223,668.5721610921628,490.15197149876644,640.351846552755,672.106359864776,441.01039629189387,369.6122565810136,509.4291393490214,689.9379413405243,697.3247328790028,684.269196203274,704.5482445178814,692.0309751002468,
226,670.3286103977157,483.72365100743843,650.8326031337789,671.8473683568951,443.9733074211432,362.4420263777036,509.66887278435837,690.813137492696,697.8458507545535,683.9494979636746,703.0981836608797,691.769250371691,
287,670.1876653124747,483.6591036806992,650.9308008712094,671.8242646629743,443.808702673797,362.3992965742534,510.4222246010257,690.131772153267,697.467338513178,685.1433788719041,703.0407991719848,692.1640338323485,
292,670.2800007088923,483.7720509795633,650.8910136522752,671.7043236173394,443.809805078929,362.4507286546956,510.61636912405066,690.7032434153978,698.2874697811062,685.0928605894152,702.3074069168348,691.4367793939381,
