,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
155,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Mid:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
158,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
171,Down:Down:Up:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
175,Down:Down:Up:Down:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
179,Down:Down:Up:Down:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
192,Down:Down:Up:Down:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
214,Down:Down:Up:Down:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Mid:,
220,Down:Down:Up:Down:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Mid:,
222,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Mid:,
225,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
226,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
231,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
248,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
250,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
315,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Down:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
323,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Down:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
326,Down:Down:Up:Down:,Mid:Down:Mid:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Down:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
336,Down:Down:Up:Down:,Mid:Down:Up:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Down:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
411,Down:Down:Up:Down:,Mid:Down:Up:Up:,Down:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Down:Down:,Mid:Down:Mid:Down:,Down:Up:Mid:Up:,Mid:Up:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
3,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
6,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
8,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
9,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
11,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
12,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
13,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
22,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
26,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
30,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
31,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
32,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,
35,Mid:Down:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Up:Down:,Mid:Mid:Mid:Mid:,
36,Mid:Down:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,
42,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,
47,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,
51,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,
52,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Up:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Up:Down:,Mid:Mid:Mid:Mid:,
53,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Up:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,
75,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,
76,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
81,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
84,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
86,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
103,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
111,Mid:Down:Up:Mid:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
112,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
118,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
120,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
124,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
126,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
128,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
130,Mid:Down:Up:Up:,Up:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
137,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Mid:Mid:Mid:,
144,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
149,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
166,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
168,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
175,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
183,Mid:Down:Up:Up:,Up:Down:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
185,Mid:Down:Up:Up:,Up:Up:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
189,Mid:Down:Up:Up:,Up:Up:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
195,Mid:Down:Up:Up:,Up:Up:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
223,Mid:Down:Up:Up:,Up:Up:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Down:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
255,Mid:Down:Up:Up:,Up:Up:Up:Mid:,Mid:Mid:Up:Mid:,Down:Down:Up:Down:,Mid:Down:Down:Down:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Down:Down:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,
