,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
30,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
32,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
37,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
39,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
44,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
52,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
54,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
55,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
56,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
59,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
64,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
65,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
67,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
73,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Mid:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
78,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
83,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
86,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
89,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Mid:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
91,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Mid:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
97,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Down:Mid:Mid:,
105,Mid:Down:Mid:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
117,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
123,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
127,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Up:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
134,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
136,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
164,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
166,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
168,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Mid:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
170,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
172,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Mid:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Down:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
182,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Up:Mid:,Mid:Mid:Down:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
184,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Up:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
185,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Up:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Mid:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
204,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Up:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
208,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
209,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,
213,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,Down:Down:Mid:Mid:,
218,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Up:Up:Up:,Down:Down:Mid:Mid:,
255,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
259,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Up:Down:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
264,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Mid:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
265,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Down:Down:,Mid:Mid:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
271,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Up:Down:,Mid:Mid:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
275,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
279,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
281,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Mid:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
292,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
311,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
326,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Down:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
330,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Up:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
346,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
347,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
350,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
352,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
367,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Mid:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
381,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Up:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
442,Mid:Down:Up:Down:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
448,Mid:Down:Up:Down:,Mid:Up:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Up:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
451,Mid:Down:Up:Down:,Mid:Up:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
454,Mid:Down:Up:Down:,Mid:Up:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
458,Mid:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Down:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
459,Mid:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
487,Mid:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
524,Mid:Down:Up:Down:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
527,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
528,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
531,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Up:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
553,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
559,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
562,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
587,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
621,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Down:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
776,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Up:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
799,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Down:Up:,Up:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
846,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Up:Mid:Down:Up:,Up:Up:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
848,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Up:Up:Up:,Down:Down:Down:Up:,Up:Mid:Down:Up:,Up:Down:Up:Up:,Mid:Down:Up:Down:,Down:Up:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Mid:,
