,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
106,528.6947691466227,669.4216089144628,477.01818774670693,485.8420722186022,638.9046896810314,414.0309870065309,323.8523768184511,420.7650453939115,427.8713506909935,354.3114139898429,499.50103924947507,422.3130204436923,
110,527.9862487068406,669.3933476440699,488.05343162532796,486.4041366356494,636.3051025080172,410.8134928200548,324.06980889718017,421.1413324131967,428.1717590284586,354.0601766282354,499.3268926152094,421.5651742520382,
114,527.9862487747749,669.3933476783895,488.0534316767517,486.4041366526359,636.3051025344852,410.81349284925375,324.0698090123192,421.14133251319043,428.171759288371,354.06017681507666,499.32689254493937,421.5651740712877,
122,527.9862501609383,669.3933490064536,488.0534331253789,486.40413862795566,636.3051045797565,410.8134941892064,324.0698107562323,421.1413351362406,428.17176201608095,354.06017819737156,499.32689494057183,421.56517629238374,
126,524.2954901398317,669.6124640121163,486.2456996945366,491.5994151287593,641.0256912366905,412.5397637711226,311.78205618759574,405.38125424563606,408.32326515093,344.7494983736261,526.3504171876427,449.8201192118787,
128,524.2954191364475,669.6124557294845,486.2456677603449,491.5994851399698,641.0257427437293,412.5397752869429,311.7818915340998,405.38110837418867,408.322958440848,344.7492678675974,526.35072235978,449.820492094874,
129,524.1771150068573,669.5479952048624,485.6545100021754,489.714938647654,641.5381076799051,413.63109447327776,314.89708032733427,392.8652197814771,411.87725926332075,364.97988698822644,525.911729235105,446.68154160898916,
130,525.5057427192794,669.4948888162049,486.64151177093095,488.2408718278072,639.1392707372855,412.0568500934135,315.43546306212977,405.8183199976134,412.460622053101,360.40771080440845,528.2320527101019,439.9526321930373,
133,525.5057447500872,669.4948890220893,486.6415126410634,488.24086943258976,639.1392692184846,412.05684985243687,315.43546820198605,405.8183229621085,412.46063135237745,360.40772055674756,528.2320448885868,439.95262048139915,
144,524.5184626857946,671.6671992119645,489.7405746678695,488.4799931158947,637.7179211286615,411.0883191773423,315.29631118280764,405.9912745351764,412.5729227719199,360.4137901401426,528.1523055725988,439.6854934898763,
145,523.5685488719587,673.731498481691,489.33258195620635,488.8963648211238,637.7482184848586,410.20570114404904,313.6509175884507,406.6595122657295,412.53276464329025,361.20918530383136,527.8491029159616,439.79438595023055,
146,523.5685500740549,673.7314989687922,489.33258273516634,488.8963645547234,637.7482185215425,410.2057014539285,313.6509201455046,406.65951435379014,412.5327691727828,361.20918944124844,527.8491007550455,439.7943821679705,
147,516.6380306373703,695.5904730188208,483.8181262653839,487.44561279062793,634.4820682656884,407.80880735998284,313.9579308098363,406.1324327304734,413.1791768558172,360.84381610675496,528.2358743424724,439.21519105186087,
149,517.9813744615468,690.8417723500118,484.8030912548041,488.27685295272823,634.9341471222052,409.18081494851856,312.1112359194114,406.08120876780606,413.5702426808261,361.1643698659758,529.3241927120237,438.21294818063086,
150,517.9814073249718,690.8417729917076,484.803106090511,488.2768088853866,634.9341153824315,409.18080797662327,312.1113256096395,406.0812571663283,413.570402590496,361.16453771394254,529.324049988919,438.2127368727081,
159,517.9814071195092,690.8417727919533,484.80310589799666,488.27680859282174,634.9341150752147,409.18080778171446,312.11132535444074,406.08125672958954,413.5704021479496,361.1645375099148,529.3240495894336,438.21273652736255,
186,517.8192138332216,690.3941475688541,484.5324862781444,486.86645679981007,634.5233606802503,410.08123610307007,317.04958744775064,392.92367365498893,419.49997923171196,382.27723130968525,531.6522564629547,430.2568236733301,
187,517.5154734894675,691.4744081420282,484.07204637331245,486.76786917625145,634.1982991700324,410.2979960878297,317.4229727940615,392.7266015649603,419.5411368000699,382.05646623090513,531.7607791944063,430.1867779187111,
188,517.5061882291227,691.4398105956304,484.07204511347055,486.9205836962895,634.2468527070278,410.3159534724923,317.2621010723736,393.14688980227754,418.8828504713954,380.18356253531294,532.168628358208,431.0694414257689,
190,517.5046401274654,691.4386486678562,484.070850654362,486.91971839308474,634.2454891696998,410.31476706876197,317.2585245950838,393.1460765213229,418.8768153100873,380.1748590189821,532.1681584755145,431.0716842956454,
204,517.5034011737703,691.4393746807233,484.0706253521709,486.92611338940077,634.2492360845905,410.3150863622866,317.24678157629955,393.1590782632923,418.8572146639017,380.1293065852836,532.1822701346672,431.10018369345437,
233,519.5350417229547,694.595590621842,483.23336349502836,485.43231218461005,633.9947834660194,409.01912206619284,316.62995809646173,393.38710126328317,419.04313819379644,380.01437518776754,532.3306156550642,430.8667642959905,
239,519.5338563138541,694.5965456253252,483.2336413215155,485.43914284034287,633.9990282713509,409.0199413194194,316.6198056194853,393.40019300621367,419.02608660918236,379.97278308487654,532.3446990703828,430.894079170575,
247,519.5478604417145,694.5966717997211,483.23751365481456,485.4043759515062,633.9814434416531,409.02084083536005,316.693705031097,393.33121477801217,419.15082499069706,380.2472075058642,532.2685933190759,430.7308907187543,
254,522.1595360637697,678.6435121732925,487.7094521558655,481.567979462022,657.0360075323395,392.5077429293139,318.37749950491775,391.7419965709089,419.5289783149667,380.00319055589773,532.4825304251992,431.4561263939172,
256,522.1611497498074,678.6438007813488,487.7099731501356,481.56507815978637,657.0351640432402,392.50823858507005,318.3849744499105,391.73618508769505,419.5415623151858,380.0296076832112,532.4760264590957,431.44126055168834,
260,522.085429042274,678.5633026643537,487.63571102416296,481.8560512880351,656.6777345603306,392.63046719900524,318.012658339609,389.63395194016573,424.39041608343393,381.4680796019384,531.7963425980681,430.0336962648136,
261,522.0866808271826,678.5633745237774,487.63599903794903,481.8530425981823,656.6766437355315,392.6307311385326,318.01925694212787,389.6279098212123,424.4013794324632,381.49244744358583,531.7902354989195,430.0190003577326,
262,522.087087242018,678.5634638344259,487.636137935887,481.85236221336226,656.6764760156767,392.6308676953834,318.0210894053529,389.6264978385668,424.404420962695,381.4989239415856,531.7887975369472,430.0152787716648,
272,519.5529541236859,678.7646080992062,488.188080718254,487.7072487029093,654.6508310634041,391.90424756287723,317.95717142489946,389.624760214006,424.4343116040113,381.5427722666649,531.5610844477698,430.11184254377144,
287,519.5531415382125,678.7646983553167,488.18821758769883,487.7072176507017,654.6508377340382,391.9043472967009,317.9580174578608,389.62435349189997,424.4356704957907,381.54542444892115,531.5606481121457,430.110494748756,
293,519.5564224950081,678.7636269407728,488.1900463174845,487.69683325791567,654.6423546955564,391.90413083343753,317.990974538933,389.5924804049882,424.4884775291559,381.6656824811682,531.5281065473114,430.0367259555618,
393,519.559177252086,678.7580170019439,488.19057383330147,487.67063212595343,654.6199545567973,391.9004627983658,318.05088257027995,389.5217455662563,424.5843654911788,381.89780907486704,531.4565438938333,429.8856543136526,
455,519.6703911701705,678.3631127073123,488.29787496989337,487.8349208172171,654.678329911473,391.95993081000813,318.1325737511326,388.99034393376803,424.852683401835,380.9246127458905,532.5929511372565,429.3238320191284,
457,519.6722002074355,678.3634886448552,488.2990901380163,487.83278292578507,654.6767879425951,391.96052693595317,318.144129669128,388.9817944312751,424.8712204498914,380.96400347928994,532.5840877592964,429.30145035494195,
458,519.6724017970256,678.3633528758207,488.29918753387335,487.83188531114695,654.6760398848476,391.9604618718899,318.14663327355777,388.9791831611601,424.8752304460014,380.973339792248,532.5814314583951,429.2955943803331,
459,519.6724099096756,678.3633519718206,488.29919242912274,487.83186611151274,654.6760245697774,391.9604626283556,318.146702820858,388.9791206428413,424.8753419194106,380.97358855369396,532.5813673859312,429.29544500100826,
460,520.282529062046,676.697821366265,489.1340870356955,487.94739935743013,654.9856025666174,391.2952611491755,318.43517000463805,388.93124982447677,424.87400574631835,380.9279610212665,532.5191334280566,429.38315655786073,
461,520.2822312335063,676.6978720028453,489.1339234670869,487.9481320511737,654.9861814874178,391.2952435151542,318.43258359511356,388.9336093417796,424.86986335172486,380.91867904000986,532.5215476993438,429.38875190015096,
472,520.2822093539359,676.697877416085,489.13391198149685,487.94819187624944,654.9862292374413,391.2952434630285,318.43238258585524,388.9337977195984,424.8695414499574,380.9179523760526,532.5217401769248,429.38919338891264,
491,520.2826173835772,676.6973910036961,489.1340053534601,487.9457106543481,654.9841503814143,391.2949614022104,318.4386357250501,388.9268611837067,424.8795479227941,380.94169661906517,532.5147095804875,429.3740319930537,
522,520.2847087141083,676.6975335119967,489.13531004015715,487.942330230506,654.9816207971935,391.2954509484839,318.45356106037326,388.9147165036009,424.90346256656346,380.99370341870195,532.5022031696158,429.34369408717095,
539,520.2842997301173,676.6974347875723,489.13503268418185,487.9427402970509,654.9818970411928,391.29530318510393,318.45110262047336,388.91646223163826,424.8995216755286,380.9854065124724,532.5040164022528,429.3483534946093,
618,520.2823419294633,676.6959503875961,489.13338783758866,487.9411188112381,654.9801000319122,391.29385290376734,318.4459083338894,388.91583257890306,424.8911652143011,380.97244459375986,532.5036636825065,429.35247221255094,
698,520.2859068539733,676.6906661655423,489.13388271121323,487.9157375547607,654.9587507276502,391.29067704068217,318.5075669846478,388.8463914410137,424.98996792045756,381.2078246168115,532.4333728457274,429.20158210851196,
739,520.2881114167591,676.6902175964592,489.1350670071144,487.91009103483304,654.9542353435991,391.29070535239356,318.5268871587742,388.8279203899598,425.0207634272153,381.277907423405,532.4144737838972,429.1586720745796,
793,520.2872219242353,676.6900510168788,489.1344788777828,487.91115340507014,654.9549845400749,391.2904193280198,318.5212275837689,388.8321446548007,425.01169252808677,381.2585897961933,532.4188470617457,429.16967089266774,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,286.1908253442684,503.1300971870443,701.475894697674,312.06028469544594,518.9898093100104,676.6964261443693,532.1927797051449,527.0167651076326,424.589637267174,465.20559602166225,468.739703145138,405.1664408583879,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,286.19082507266114,503.1300969052502,701.475894479276,312.06028449114757,518.9898090522663,676.6964258470142,532.1927794443437,527.0167646448056,424.58963703402014,465.20559580361345,468.73970284081463,405.16644086861265,
2,288.0541322121485,502.35965417806307,701.0236019489098,311.49097940142053,518.9829974135374,677.056254940812,532.2452859069667,527.0233113334497,424.63504295348815,465.1322521659885,468.7096078704126,405.16808087013874,
4,288.05413255767,502.3596545889525,701.0236022488466,311.49097973721075,518.9829978688114,677.0562553141656,532.2452863231181,527.0233118086065,424.6350432731358,465.13225251809337,468.7096082596412,405.1680811394632,
5,288.43567122344837,500.9893938758673,700.6563685707655,311.4741442353003,519.4308696381095,680.7943977829649,530.501517229242,526.4454930691043,413.2683318912032,464.98659573865035,476.95975263114934,406.6586057825099,
6,288.4356730398543,500.9893961887413,700.6563706066433,311.4741459691211,519.4308720860149,680.7943999770255,530.5015192931558,526.4454955009087,413.26833343491637,464.98659748435017,476.95975464270833,406.65860705244734,
7,290.92020304958146,502.96584510301903,702.6108836624165,307.5415669139647,512.3829384241367,678.4706818361838,523.3811583487825,561.4483927222614,408.6335424928727,459.8407421022407,477.0448579018746,401.41908969965164,
9,291.0202234842365,504.89434974455463,701.9465841276692,308.38010385515287,510.7846798269306,678.9159888387901,523.0616141255103,561.7824031185168,408.2816411704638,460.08524058002735,476.74352877993647,401.5788842246592,
15,298.97445052003184,496.00757905965264,704.4584928881166,311.23669985274427,509.7213335352919,679.4017015814416,523.096514304011,562.1369512655616,408.21706711346224,459.1740550506757,476.68722160500715,401.49245959036,
17,289.57256453229746,507.3946911855269,700.8933634879618,308.1748570237574,510.12445894783366,679.4564084411207,524.1058336104805,561.9590078080773,407.3667563208192,458.9605344540301,476.80622435415216,402.0076031372329,
18,289.5725650326416,507.394691779745,700.8933639181565,308.1748575115028,510.12445959516157,679.4564089933974,524.1058342734182,561.9590086104072,407.36675675974965,458.9605350166206,476.8062249638782,402.00760350281405,
19,290.98092461737673,509.2949249071828,693.2183964489495,305.43398426845437,507.6894651722239,689.2849831517957,524.1623653956874,562.9324781208026,402.1740654162481,459.0931930721234,477.09367992330203,404.05002446866627,
22,289.0480828305337,507.9419948717914,694.7034925858021,309.7658318200142,508.2382959111699,689.2737974665375,524.3695208792265,563.4352371508754,398.726060303223,457.8752607291526,477.96787775105264,404.98323974727134,
30,289.7065031327028,508.46036941352105,694.1759493828382,308.1912985288871,507.94846212073946,689.3679441311413,530.3295476201943,564.19045409369,399.03085722271715,451.5599831149915,476.30653547060876,405.85985024751216,
31,290.0738956057288,508.18266038927266,694.2716271513151,308.3830935809734,507.7598269906065,689.4456880144412,530.3002632974269,564.2077385387173,398.91698601183634,451.52911886831987,476.3721006999967,405.8704913789787,
33,289.88745174086375,508.818162286826,693.7413964449452,308.6365234203432,507.1387981378906,689.2718114749365,532.1531890887657,564.5363579356264,400.63399150617704,449.8780665583942,474.68683059062465,405.8986780025307,
35,289.8874503265555,508.81816054851913,693.7413950910045,308.63652204512334,507.13879628843654,689.2718096351027,532.1531871325031,564.5363557332659,400.633990262751,449.87806496157043,474.6868289325089,405.8986769695922,
36,291.6322071412369,509.98518161023577,692.6211104708431,304.57899180603874,507.1968172514773,687.6056306776776,529.5010504524184,574.442615279566,403.3186434592814,450.6336654767103,470.8343139040277,404.34853451182016,
37,292.1567709660631,509.77965322546146,692.1259127237677,302.8899094991219,508.66987102731224,687.719341841782,529.4153210840478,572.180537059398,403.2055682177498,455.88527046463344,468.67235586616135,405.2809774466524,
38,290.0260013438509,519.9711932224244,671.6166358871145,304.0148063081087,505.36713571726176,698.6907502337526,529.5984681705916,572.5588921595632,394.8705960524721,455.37309788444105,471.00452531314545,408.7255579177032,
39,290.02600198452785,519.9711940142123,671.6166364892355,304.0148069459872,505.3671365632344,698.690751144237,529.5984693642403,572.5588932070749,394.8705966201718,455.3730989028981,471.00452609922013,408.72555838777794,
42,289.7253624814839,526.45578874957,668.5165032879443,301.9296476994318,503.7286152125692,688.497235354487,540.7165847751975,574.6403665082582,445.2394488893114,454.20739957507453,423.54017860690107,407.42846860496945,
44,289.7253634252066,526.4557899141727,668.5165041654209,301.92964860661317,503.7286164206296,688.4972366846044,540.7165863565486,574.6403678805094,445.2394498045551,454.2074009050668,423.540179554999,407.4284693174904,
47,291.6056345883752,525.5468503076422,668.2217642081094,302.07611990557626,503.3041481146528,688.8016000377102,540.6706180464039,574.6786957476834,445.270365419034,454.1573488220937,423.5597095700975,407.3947075517494,
53,293.4757261072375,526.6309652022073,663.4354993344775,298.7646226395849,500.0422643396521,697.0179184387155,540.8526897599106,577.1155749691721,440.84443780963056,454.07551699453103,422.40350908792624,409.42270195479944,
58,293.47572563264083,526.6309645870779,663.4354988713022,298.7646221608957,500.04226368482665,697.0179177363838,540.8526888968488,577.1155742462986,440.84443732995453,454.0755162658748,422.40350857326195,409.4227015439571,
60,296.21159019543325,508.51460282039454,697.2191428890766,300.98424187062756,496.9390385459401,690.5177697333472,540.8601246466268,579.5081504690344,439.60310409766646,452.9641159660949,422.46094429298375,407.8949021985235,
61,296.21158896007546,508.514601280959,697.2191415199245,300.98424035662623,496.9390369436639,690.5177680697321,540.8601229540852,579.5081490635395,439.6031031554317,452.96411459897155,422.46094330815237,407.8949014051225,
64,297.0417490145716,508.0417783809849,697.2952546175068,300.7396491019248,496.94113840504815,690.5741803302246,540.9305619711256,579.5635953064316,439.5601910576143,452.8822811217126,422.39140767888455,407.93223967802373,
70,296.7892220443598,509.4260485376707,696.9896918543782,300.6298636252009,496.5516715169267,690.5016562622251,540.9937906114727,579.8658307659492,439.0488151904007,452.77532304721456,422.2863221642187,408.1397198773602,
71,296.7532018540239,509.37176963554367,697.0637274149939,300.74395583150675,496.5890255386172,690.4141343227877,540.2582228349917,579.8195006928784,439.48101699766914,453.62748298595085,422.09351917943513,407.9865342363179,
72,296.73277185197566,509.3999599376012,697.0635287062214,300.72291374250767,496.5805028001699,690.4032445869367,540.4698844206787,579.8190848228885,439.5156639568927,453.4351241087751,421.95829439949375,408.0452674645815,
80,295.9006798541543,509.0422296469584,697.538013475694,305.3457164653632,493.5976139219379,690.956438451258,540.2457218449863,580.2336102930715,439.45217693686834,453.27449747474316,421.5860505283903,408.0882650404071,
86,295.9006797046302,509.0422294715566,697.5380133477573,305.3457163323,493.5976134995142,690.9564382807893,540.2457216168677,580.2336104065319,439.4521768809887,453.27449723435245,421.5860503872309,408.08826467466554,
87,295.7809450244265,510.94390328961106,694.5125081178966,305.0641265367235,492.9100458332338,692.7553688018492,540.9258003603502,580.8006499014873,436.7944758545179,452.03328539241915,423.21492214893,408.59938758012294,
95,296.0874274510102,508.72471560936566,697.4015840209919,305.4138693437822,492.7264071004171,692.4404974036253,540.9752333510394,581.0695763650409,436.36181376207117,451.79728953250816,423.46476164081884,408.5126103811475,
97,296.08742831951724,508.72471649340196,697.401584681901,305.413870282309,492.72640806754913,692.4404983881913,540.9752344325683,581.0695772678807,436.3618143544015,451.79729041072085,423.464762266737,408.5126108824176,
100,296.0874285240676,508.7247167018315,697.4015848375415,305.41387050341024,492.7264082945398,692.4404986200774,540.9752346871203,581.0695774816538,436.3618144940945,451.79729061718655,423.46476241403894,408.51261099933174,
101,296.08742827180225,508.7247164447819,697.401584645595,305.4138702307332,492.72640801459954,692.4404983340995,540.9752343731894,581.0695772180143,436.3618143218157,451.79729036255895,423.46476223237624,408.51261085514534,
121,296.0530607617156,509.02114007524904,697.3703218669671,305.3472288416767,492.6446733658067,692.36992360837,541.2369549822319,581.1137800403525,436.499761934152,451.61546977653364,423.0453661019096,408.6405379569883,
122,296.1580117674645,508.9630503696938,697.0029671393936,305.5283249705781,491.839210708413,693.537779506621,541.0184219955968,581.4939002788105,435.8181334118001,451.7575407582488,423.065042582025,408.83218882300514,
133,296.1580122286745,508.96305085819245,697.0029675979828,305.5283254675298,491.8392112320888,693.5377800517973,541.0184225493753,581.4939007476319,435.8181337190091,451.7575412054567,423.06504290434634,408.83218907700143,
134,296.0114984773008,509.9108966305889,696.8080241985256,305.38935408419604,491.6334890161975,693.4887984438041,540.9950858627052,581.7668966128514,435.0622233325782,451.63383124244405,423.4177228834564,408.95299474652506,
137,295.999774995796,509.91832149500556,696.7799290920999,305.30847491511014,491.7680117094331,693.4353267712044,541.4662441598357,581.0186145472308,435.8196275974081,452.5627948099833,421.855705576105,409.3664188030971,
146,295.99977480696424,509.91832128612464,696.7799288911681,305.3084747046453,491.7680114841866,693.4353265324272,541.4662438983843,581.018614339526,435.8196274619396,452.5627945953935,421.85570543203823,409.36641868980166,
156,295.52693834559756,509.7763543690208,696.9491352020272,307.8532085206605,490.15982164861435,693.7322208485624,541.3529248095791,581.2233383261847,435.72820056614614,452.4958737126659,421.68270665775714,409.40765935577593,
157,295.5269387528024,509.77635482905333,696.9491356460741,307.8532089659818,490.15982214176086,693.7322213758348,541.3529253802807,581.2233387830979,435.7282008655817,452.495874184039,421.682706975216,409.40765960821955,
185,295.62379996690004,508.95488055573935,697.7290080198611,308.03623265956605,490.21130254752717,693.6937098334205,540.6032957057233,581.5537118515907,435.373193377611,453.22649422271627,421.64212087813456,409.44472790364813,
186,295.6060412409117,509.7849176388522,696.60443069619,308.0441084200273,489.4986881073703,694.5486845224095,540.5722754013674,581.7566881380376,436.3268503047062,453.6551670811299,419.77931832908143,409.81841119495346,
194,295.8729874004288,508.1707117506153,698.3610402028918,308.260774601215,489.4073766332648,694.2067545554685,541.19027737899,582.0503761171292,437.5816336679026,453.47162514097363,417.27899805220966,410.2865327772843,
198,295.872987340144,508.17071167278476,698.3610401336614,308.2607745431603,489.40737652924656,694.2067544960036,541.1902772887279,582.0503760542408,437.5816336243728,453.47162506542793,417.27899800034584,410.28653273087434,
205,297.1721574247834,509.6234218423863,700.1541088824852,305.455405946599,486.3979076224917,689.860900283344,527.0902392680514,613.5157999972571,433.112096778004,462.94239923952284,405.7359516814037,410.171683124318,
223,297.1017558328244,509.60385242476076,700.1964474674788,305.9163142780188,486.00250709068456,689.9521336230584,527.7361804942949,613.6235256192516,432.94477866902025,462.22466186424845,405.56845664828774,410.3365057943101,
226,297.10175442203183,509.6038468921625,700.1964486656362,305.9163329368615,486.00247975887174,689.9521455977816,527.736179938483,613.6235261552349,432.9447782001861,462.22465919940606,405.5684534523384,410.3365053824551,
227,297.1017544105245,509.6038468792511,700.1964486523863,305.91633292637374,486.0024797441289,689.95214558436,527.7361799233432,613.6235261411053,432.94477819127985,462.2246591865146,405.5684534431197,410.33650537482873,
230,297.1017544456651,509.60384691825027,700.1964486931553,305.9163329605698,486.0024797863741,689.9521456268275,527.7361799697171,613.6235261844995,432.94477821854474,462.22465922576333,405.56845347104627,410.33650539817415,
241,297.1172066743176,509.60150377076695,700.1980908910073,305.90379828368583,486.0026704799089,689.9458894214758,527.7739730400751,613.6234950792297,432.977177007823,462.19652103383095,405.51446529743595,410.3483899612516,
246,297.0697602594921,509.60979110642864,700.1855401532516,305.8827188955135,486.2385601668334,689.8119582084637,527.5043674406566,613.5663357209605,433.4013336147773,462.597419575255,405.0756553882303,410.342230451456,
248,297.06975993403097,509.60979060001165,700.1855397800044,305.8827187340448,486.2385595383417,689.8119579131544,527.5043669981311,613.5663353052953,433.40133334883,462.59741917159846,405.0756550962623,410.3422302219499,
250,297.06976028659466,509.6097911436221,700.1855401847793,305.88271891375257,486.2385602117988,689.8119582363723,527.5043674768152,613.5663357549008,433.40133363646095,462.59741960736346,405.0756554113043,410.34223047002854,
255,297.06975971881985,509.6097904978925,700.185539512366,305.882718403207,486.2385594674178,689.8119575628333,527.5043667378833,613.5663350619692,433.4013331946269,462.5974189750861,405.07565496115694,410.34223009541324,
268,297.0697596176217,509.60979038683786,700.185539392156,305.8827183083218,486.23855934072157,689.8119574400943,527.5043666067397,613.5663349390101,433.40133311625146,462.59741886361206,405.0756548819295,410.3422300290805,
370,297.0628459196108,509.60878289729317,700.1843963887612,305.8926552189679,486.2393561525669,689.8164085844111,527.4594726457177,613.5648900237126,433.3830233850108,462.63691909841754,405.1146921401187,410.3304212189891,
371,297.06284265215174,509.60877927315664,700.1843923858331,305.8926520709617,486.2393519840144,689.8164044888534,527.4594682261143,613.5648858852063,433.38302075212647,462.6369153386552,405.11468947424106,410.33041898833716,
374,297.0628437033915,509.6087805189981,700.1843936490058,305.8926529585738,486.23935346787414,689.8164057194172,527.4594696436077,613.5648872138969,433.38302159913223,462.63691656541596,405.1146903472348,410.33041970629984,
408,297.06284340317757,509.60878010658377,700.184393305777,305.89265279387416,486.2393529429058,689.8164054297605,527.4594692419377,613.5648868364282,433.383021357295,462.6369162029272,405.1146900870738,410.3304195010545,
442,296.7789841489101,509.52375695100665,699.8548767739622,304.7097101139029,489.4791311354023,688.8776009347465,527.7510758788758,613.6529463522347,433.1668498322628,462.40729063868037,404.6231082920097,410.5918914649914,
443,296.7789834973634,509.52375626489294,699.854876051302,304.7097094908876,489.4791302804404,688.877600217721,527.7510750278493,613.6529455625283,433.166849336523,462.40728992103925,404.6231077837414,410.59189104066945,
477,296.7724037088068,509.3850674221545,699.7791705949049,304.78277912185047,489.50158811659105,689.2313649592654,527.1907551252598,613.7929834091781,431.76630952426825,462.5897470194159,406.3193561788708,410.3976954795718,
484,296.7724042286458,509.38506798343883,699.7791711951177,304.78277961689946,489.50158880783886,689.2313655896131,527.1907557901252,613.7929840332265,431.7663099221865,462.58974757910624,406.319356578146,410.3976958144474,
525,296.7724044569873,509.3850682298646,699.7791714588124,304.7827798344798,489.50158911141284,689.2313658665421,527.1907560821801,613.7929843073118,431.76631009697724,462.58974782494295,406.31935675353014,410.3976959615809,
538,296.77240377477074,509.38506749479893,699.7791706704977,304.7827791831787,489.50158820501144,689.2313650387154,527.1907552095149,613.7929834886977,431.7663095747234,462.5897470905593,406.31935622953586,410.39769552165717,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,276.17049364638694,447.9100479648394,418.95043673822124,385.13861309471577,660.0953750435717,652.4550247960462,443.6212148417128,666.0606390705354,493.80639251025775,359.8485518160693,508.2856229420744,358.69746267996646,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,275.71497826117167,447.28529751204826,419.56105427772513,384.72729161080616,660.1322664238966,653.736056071373,458.78289578008946,662.5090586258682,491.24271718773025,359.9924919152748,505.4871800069491,355.82455701801257,
4,277.1843021771383,448.57503780332974,419.3234709896976,383.5847233188058,657.1750532358076,652.8715484650056,462.61719315340804,689.1874658827845,490.3576110507578,355.4611557676758,475.65378711819204,356.7678118201255,
6,277.53413493292805,454.6704308505905,415.68399028637924,386.58931843926564,653.6030747118963,653.9653847164346,462.582457553342,688.5915951887254,491.56288687762697,355.4038006468404,475.0885887060454,356.96694651901726,
10,277.71474774366544,454.35272589629153,415.5605398311819,386.9089653790024,653.8044249932891,654.1167572091356,464.9116248086266,688.2009729940801,491.288133467999,354.1619645068539,475.08592815769435,356.7691838102228,
18,277.8986135809999,454.33024198833056,415.13268680398517,387.2729427960403,653.7968642976915,653.9476280614638,467.41005628628056,687.3698961759701,492.2531652891688,352.2717972485765,474.1549270520188,357.9112256133437,
19,277.63325189625493,455.1263300493973,415.17655585279215,385.85102381424144,653.5218362280315,653.7905078990674,468.8963742492654,686.2818245691635,492.91481163039214,352.45217089700486,473.953898276087,358.3192404701731,
30,275.9652593985871,455.0968731471771,414.29794271934344,383.81952392383204,656.7313121916541,656.7398316193858,468.42062318702483,690.1176922239549,487.8128049040304,352.60007724292313,473.7563896052694,356.3223279167603,
31,275.9652591750553,455.09687278391345,414.2979424473917,383.8195236831962,656.7313118786943,656.7398312783066,468.4206223704098,690.1176913188749,487.8128043732863,352.60007662407935,473.7563889071625,356.3223274605012,
33,275.56446549624553,454.6811075032977,416.632353411098,383.29754521424627,655.3339051948969,658.7716294854915,471.54021463268555,693.6514611635289,479.52736167606156,342.80752297430024,486.28736785538115,348.7922563272773,
36,275.56446546110067,454.68110744587983,416.6323533678826,383.2975451764769,655.33390514562,658.7716294314146,471.5402145080725,693.6514610099705,479.52736158884954,342.80752288104003,486.28736773492494,348.7922562520329,
45,295.4517641888871,441.938562311889,404.48143846758353,387.41344625058815,684.1846265429576,634.7680739568248,470.95391606160484,694.2030272915306,476.1612284125156,340.0427021921877,487.8878463270439,349.83681389280196,
46,295.4517642301803,441.9385623700574,404.4814385019584,387.4134462991602,684.1846266124147,634.7680739976391,470.9539161445025,694.2030273914515,476.1612284677076,340.04270225142113,487.88784640236577,349.836813939593,
49,296.47803825245813,451.34673712889617,372.8638717503626,382.70864030980295,664.5886568252232,691.2195826475551,470.61482849616016,696.9708742509808,467.31491840368847,340.76351836972117,489.40917647701576,346.95760376084365,
50,296.47803802646496,451.34673678862504,372.86387151825517,382.7086400485073,664.5886564238518,691.2195823062725,470.6148281004371,696.9708737570015,467.3149181051832,340.7635180859239,489.40917611289836,346.9576035221942,
55,298.6491298950629,452.162273686494,368.1483478870021,382.8219696276051,663.2624861586886,694.2290729921646,470.93251758222345,697.3185024361544,466.6615175755487,340.04226764567863,489.7411775421914,346.5619844836198,
58,298.64912945223716,452.1622730123982,368.14834741550163,382.82196911693836,663.2624853608165,694.2290722600583,470.93251682385244,697.3185014815738,466.6615169861052,340.0422671021465,489.74117684255566,346.5619840192118,
63,293.4981513242442,459.8223735980655,367.30450089075805,381.83279207406747,663.002857818818,693.3496167534861,471.25088086973864,697.960417710397,465.81909793098515,339.75458809411555,489.66409277690013,346.22295798083223,
64,293.49815130392864,459.82237356465765,367.30450086791745,381.83279205017436,663.002857781248,693.3496167174569,471.25088083304365,697.9604176641658,465.8190979024324,339.75458806779636,489.6640927430168,346.2229579583216,
68,283.81675190179624,459.78575852703875,388.29198016580125,356.4212581921099,678.7887155244421,683.2718379850586,470.88168156871495,695.6851224210009,466.990328214776,343.3845792844051,492.05786416427884,345.33750276772264,
