21,Sensor4,300.0,299.5434624803012,0.0015217917323294234
21,Sensor12,700.0,601.8427656476497,0.1402246205033576
21,Sensor4,500.0,482.1779341451115,0.035644131709776955
21,Sensor12,500.0,450.83000092448043,0.09833999815103914
22,Sensor9,500.0,516.4577939714391,0.03291558794287812
22,Sensor5,500.0,508.75779217886986,0.017515584357739727
22,Sensor9,300.0,438.39946083114916,0.46133153610383054
22,Sensor5,300.0,477.29215123686987,0.5909738374562329
23,Sensor6,300.0,345.7749422341267,0.1525831407804223
23,Sensor9,500.0,489.8945041623094,0.020210991675381252
23,Sensor6,700.0,652.9390066694631,0.06722999047219559
23,Sensor9,700.0,664.8797805257243,0.05017174210610814
24,Sensor4,700.0,665.5056042783185,0.049277708173830696
24,Sensor2,700.0,659.5500553121584,0.05778563526834513
24,Sensor4,500.0,502.63999131878177,0.005279982637563535
24,Sensor2,500.0,502.9578191459047,0.0059156382918093865
25,Sensor4,300.0,367.9355651105339,0.22645188370177968
25,Sensor4,300.0,367.9355651105339,0.22645188370177968
25,Sensor4,300.0,367.9355465925559,0.22645182197518637
25,Sensor4,300.0,367.9355465925559,0.22645182197518637
26,Sensor10,500.0,506.45483330498325,0.012909666609966506
26,Sensor7,700.0,695.8997532559239,0.005857495348680166
26,Sensor10,300.0,298.80415941041684,0.00398613529861052
26,Sensor7,300.0,317.21782826974453,0.05739276089914843
27,Sensor10,300.0,307.3257808392863,0.024419269464287748
27,Sensor6,700.0,698.5494857699495,0.0020721631857864914
27,Sensor10,500.0,393.58190159808066,0.21283619680383867
27,Sensor6,300.0,415.3253601501579,0.384417867167193
28,Sensor9,500.0,475.21884124046807,0.04956231751906387
28,Sensor2,700.0,688.3613042585894,0.016626708202015183
28,Sensor9,700.0,633.5738962471384,0.0948944339326595
28,Sensor2,300.0,437.1597058688537,0.4571990195628456
29,Sensor6,300.0,343.4694391629245,0.14489813054308173
29,Sensor3,700.0,657.9316259323319,0.0600976772395258
29,Sensor6,700.0,528.6766432771888,0.24474765246115893
29,Sensor3,300.0,351.0846382192481,0.17028212739749374
30,Sensor4,300.0,381.2647432814478,0.27088247760482603
30,Sensor8,500.0,417.384905799552,0.16523018840089607
30,Sensor4,700.0,673.2225863253454,0.038253448106649365
30,Sensor8,300.0,382.69004497367865,0.2756334832455955
31,Sensor8,500.0,555.4541073892394,0.11090821477847886
31,Sensor10,700.0,663.4526795121543,0.05221045783977957
31,Sensor8,700.0,702.7274224690058,0.0038963178128653907
31,Sensor10,500.0,499.44647232762543,0.001107055344749142
32,Sensor9,300.0,389.90819533022096,0.29969398443406986
32,Sensor4,700.0,699.4943116484727,7.224119307532614E-4
32,Sensor9,500.0,500.57129338038493,0.0011425867607698591
32,Sensor4,500.0,500.2504754959439,5.009509918877484E-4
33,Sensor8,300.0,416.88046799754125,0.3896015599918041
33,Sensor5,300.0,308.0412232431869,0.026804077477289637
33,Sensor8,700.0,685.08199783267,0.021311431667614247
33,Sensor5,500.0,428.5836420043471,0.14283271599130581
34,Sensor10,500.0,401.3336668637545,0.197332666272491
34,Sensor11,300.0,345.594065031185,0.1519802167706166
34,Sensor10,300.0,336.3571394522204,0.12119046484073465
34,Sensor11,500.0,353.26102634403014,0.2934779473119397
35,Sensor11,300.0,406.77604938629514,0.3559201646209838
35,Sensor11,300.0,406.77604938629514,0.3559201646209838
35,Sensor11,300.0,406.7760272834805,0.35592009094493504
35,Sensor11,300.0,406.7760272834805,0.35592009094493504
36,Sensor2,300.0,446.4457075398012,0.4881523584660041
36,Sensor11,500.0,440.06711215757866,0.11986577568484268
36,Sensor2,700.0,699.0116717041655,0.0014118975654779271
36,Sensor11,300.0,352.9195171603412,0.17639839053447057
37,Sensor9,700.0,666.4194958629307,0.04797214876724183
37,Sensor7,700.0,644.3497028066809,0.0795004245618845
37,Sensor9,500.0,533.0111634270324,0.06602232685406488
37,Sensor7,500.0,471.968290661756,0.05606341867648803
38,Sensor10,300.0,392.5952967220403,0.30865098907346766
38,Sensor3,500.0,502.65297123583883,0.0053059424716776675
38,Sensor10,500.0,449.6161521293618,0.10076769574127638
38,Sensor3,300.0,358.05092911892973,0.1935030970630991
39,Sensor8,700.0,703.7714192597059,0.005387741799579869
39,Sensor6,500.0,507.19735042177103,0.014394700843542068
39,Sensor8,500.0,553.6373263374057,0.10727465267481148
39,Sensor6,300.0,354.48935689824543,0.18163118966081812
40,Sensor11,500.0,506.59014503992177,0.01318029007984353
40,Sensor8,300.0,376.27765053726057,0.2542588351242019
40,Sensor11,300.0,480.03980469250064,0.6001326823083355
40,Sensor8,500.0,408.95632076736916,0.18208735846526167
41,Sensor8,700.0,680.4835459716346,0.027880648611950554
41,Sensor3,300.0,347.28238254102286,0.1576079418034095
41,Sensor8,300.0,447.6233627278572,0.4920778757595241
41,Sensor3,500.0,504.56053462884853,0.009121069257697059
42,Sensor8,300.0,420.1730489920991,0.4005768299736637
42,Sensor2,500.0,528.2227541668522,0.05644550833370431
42,Sensor8,500.0,496.45330491321926,0.007093390173561488
42,Sensor2,300.0,495.00155882611244,0.6500051960870414
43,Sensor5,700.0,667.4577869714291,0.04648887575510133
43,Sensor3,300.0,343.98032887873103,0.14660109626243675
43,Sensor5,300.0,452.2190219062364,0.5073967396874546
43,Sensor3,700.0,558.6581915936998,0.2019168691518574
44,Sensor8,500.0,506.67835837381716,0.013356716747634324
44,Sensor8,500.0,506.67835837381716,0.013356716747634324
44,Sensor8,500.0,506.67826301555124,0.013356526031102475
44,Sensor8,500.0,506.67826301555124,0.013356526031102475
45,Sensor12,700.0,688.0594804341777,0.017057885094031916
45,Sensor4,500.0,497.20693425233173,0.005586131495336531
45,Sensor12,300.0,476.049375753602,0.5868312525120067
45,Sensor4,300.0,349.2769552732309,0.1642565175774363
46,Sensor6,500.0,486.2651790259816,0.027469641948036836
46,Sensor12,500.0,442.68234463096496,0.11463531073807008
46,Sensor6,700.0,630.8536033960293,0.09878056657710106
46,Sensor12,700.0,545.239564849232,0.22108633592966856
47,Sensor1,500.0,487.19872086994224,0.02560255826011553
47,Sensor4,300.0,369.49256574735654,0.23164188582452178
47,Sensor1,700.0,699.6017263950764,5.689622927479832E-4
47,Sensor4,500.0,497.95658709774847,0.0040868258045030645
48,Sensor5,300.0,369.7280364443164,0.2324267881477213
48,Sensor8,500.0,427.00275990386706,0.14599448019226588
48,Sensor5,500.0,428.61681967766424,0.14276636064467152
48,Sensor8,300.0,386.3719274857173,0.28790642495239105
49,Sensor4,700.0,652.7098042195308,0.06755742254352737
49,Sensor4,700.0,652.7098042195308,0.06755742254352737
49,Sensor4,700.0,652.7097399285051,0.06755751438784988
49,Sensor4,700.0,652.7097399285051,0.06755751438784988
50,Sensor12,500.0,441.9592965040762,0.11608140699184764
50,Sensor11,500.0,514.2141586998047,0.02842831739960934
50,Sensor12,300.0,255.7963464716116,0.14734551176129468
50,Sensor11,300.0,419.2158954436498,0.39738631814549935
